latitude,longitude,side_b
22.000000,98.000000,RCSS
22.000000,98.000000,RCSS
22.000000,98.000000,RCSS
22.000000,98.000000,RCSS
20.447500,99.880833,RCSS
21.929133,97.820990,RCSS
26.000000,95.000000,RCSS
22.000000,98.000000,RCSS
21.100000,98.100000,RCSS
21.304659,98.429888,RCSS
24.014802,96.474290,RCSS
23.836011,97.681672,RCSS
21.347307,99.318671,RCSS
22.000000,98.000000,RCSS
21.304659,98.429888,RCSS
20.925000,97.563889,RCSS
20.925000,97.563889,RCSS
20.928447,97.483797,RCSS
20.925000,97.563889,RCSS
20.812943,97.455961,RCSS
20.891840,97.716720,RCSS
22.000000,98.000000,RCSS
20.891840,97.716720,RCSS
21.272245,97.668024,RCSS
21.108109,99.627661,RCSS
21.607778,97.530556,RCSS
21.032392,97.478839,RCSS
22.621724,97.054425,RCSS
21.607778,97.530556,RCSS
21.607778,97.530556,RCSS
22.375600,97.560583,RCSS
22.599436,96.913549,RCSS
22.599436,96.913549,RCSS
22.979572,97.151323,RCSS
22.000000,98.000000,UWSA
22.000000,98.000000,UWSA
22.000000,98.000000,UWSA
20.001944,99.052500,UWSA
20.294722,98.934444,UWSA
20.533333,99.250000,UWSA
22.000000,98.000000,UWSA
23.425264,98.751875,UWSA
22.000000,98.000000,UWSA
20.294722,98.934444,UWSA
22.000000,98.000000,MNDAA
23.690225,98.765042,MNDAA
22.000000,98.000000,MNDAA
22.000000,98.000000,MNDAA
22.000000,98.000000,MNDAA
22.000000,98.000000,MNDAA
22.000000,98.000000,MNDAA
23.690225,98.765042,MNDAA
23.690225,98.765042,MNDAA
17.942742,97.702667,MNDAA
23.416667,98.650000,MNDAA
23.700000,98.750000,MNDAA
23.700000,98.750000,MNDAA
22.950000,97.950000,MNDAA
23.700000,98.750000,MNDAA
23.700000,98.750000,MNDAA
23.700000,98.750000,MNDAA
23.700000,98.750000,MNDAA
23.700000,98.750000,MNDAA
23.700000,98.750000,MNDAA
23.700000,98.750000,MNDAA
23.700000,98.750000,MNDAA
22.967835,97.794534,MNDAA
23.700000,98.750000,MNDAA
22.967835,97.794534,MNDAA
23.700000,98.750000,MNDAA
23.690225,98.765042,MNDAA
23.700000,98.750000,MNDAA
23.700000,98.750000,MNDAA
23.690225,98.765042,MNDAA
23.700000,98.750000,MNDAA
23.690225,98.765042,MNDAA
23.700000,98.750000,MNDAA
23.583995,98.785508,MNDAA
23.690225,98.765042,MNDAA
23.754052,98.646785,MNDAA
23.583995,98.785508,MNDAA
23.690225,98.765042,MNDAA
23.700000,98.750000,MNDAA
23.690225,98.765042,MNDAA
23.700000,98.750000,MNDAA
23.700000,98.750000,MNDAA
23.690225,98.765042,MNDAA
23.700000,98.750000,MNDAA
23.457894,97.937993,MNDAA
23.690225,98.765042,MNDAA
23.938505,98.560525,MNDAA
23.700000,98.750000,MNDAA
23.938505,98.560525,MNDAA
23.700000,98.750000,MNDAA
23.700000,98.750000,MNDAA
23.700000,98.750000,MNDAA
23.690225,98.765042,MNDAA
23.690225,98.765042,MNDAA
23.938505,98.560525,MNDAA
23.700000,98.750000,MNDAA
22.967835,97.794534,MNDAA
23.754949,98.799687,MNDAA
23.690225,98.765042,MNDAA
23.690225,98.765042,MNDAA
23.700000,98.750000,MNDAA
23.700000,98.750000,MNDAA
23.938505,98.560525,MNDAA
23.690225,98.765042,MNDAA
23.690225,98.765042,MNDAA
23.690225,98.765042,MNDAA
23.938505,98.560525,MNDAA
23.938505,98.560525,MNDAA
23.938505,98.560525,MNDAA
23.306511,98.182546,MNDAA
23.690225,98.765042,MNDAA
22.000000,98.000000,MNDAA
23.583300,98.500000,MNDAA
23.574375,98.076855,MNDAA
23.457278,97.931008,MNDAA
23.602184,98.730725,MNDAA
22.774032,97.643929,MNDAA
24.099889,98.312316,MNDAA
23.957135,98.129121,MNDAA
22.967835,97.794534,MNDAA
24.099889,98.312316,MNDAA
24.099889,98.312316,MNDAA
24.099889,98.312316,MNDAA
22.000000,98.000000,MNDAA
23.705275,98.034294,MNDAA
22.531783,96.479359,MNDAA
23.705275,98.034294,MNDAA
24.099889,98.312316,MNDAA
24.099889,98.312316,MNDAA
24.113010,98.424930,MNDAA
24.099889,98.312316,MNDAA
24.099889,98.312316,MNDAA
23.812595,98.638092,MNDAA
23.957135,98.129121,MNDAA
23.957135,98.129121,MNDAA
23.309410,98.231553,MNDAA
23.309410,98.231553,MNDAA
23.309410,98.231553,MNDAA
23.583300,98.500000,MNDAA
22.989489,97.938218,MNDAA
23.812595,98.638092,MNDAA
22.989489,97.938218,MNDAA
23.474315,98.816565,MNDAA
23.602184,98.730725,MNDAA
23.583190,98.813026,MNDAA
24.099889,98.312316,MNDAA
24.099889,98.312316,MNDAA
23.583300,98.500000,MNDAA
23.583300,98.500000,MNDAA
23.309410,98.231553,MNDAA
23.975596,97.978006,MNDAA
23.812595,98.638092,MNDAA
23.975596,97.978006,MNDAA
23.583300,98.500000,MNDAA
23.750000,93.733333,CNF
22.619989,93.366883,CNF
22.000000,93.500000,CNF
22.000000,93.500000,CNF
22.000000,98.000000,CNF
22.549555,93.381218,CNF
22.549555,93.381218,CNF
22.699150,93.428201,CNF
22.279096,94.151406,CNF
22.404221,93.800123,CNF
22.857410,93.593280,CNF
22.404221,93.800123,CNF
21.446582,93.163650,CNF
23.145821,93.533285,CNF
22.549555,93.381218,CNF
22.731639,93.570026,CNF
23.348410,93.382670,CNF
21.446582,93.163650,CNF
21.446582,93.163650,CNF
22.783740,93.568955,CNF
22.783740,93.568955,CNF
21.476844,93.722247,CNF
22.477408,93.533921,CNF
22.477408,93.533921,CNF
21.233161,93.902764,CNF
21.795605,93.436685,CNF
22.936139,93.866990,CNF
21.795605,93.436685,CNF
22.699150,93.428201,CNF
22.699150,93.428201,CNF
21.360100,93.894370,CNF
21.374056,93.023824,CNF
21.571476,93.300195,CNF
21.446582,93.163650,CNF
22.783740,93.568955,CNF
22.783740,93.568955,CNF
22.783740,93.568955,CNF
22.640507,93.601841,CNF
22.770280,93.567410,CNF
22.640507,93.601841,CNF
23.249007,93.417100,CNF
22.404221,93.800123,CNF
23.008200,93.336940,CNF
22.404221,93.800123,CNF
22.404221,93.800123,CNF
22.404221,93.800123,CNF
22.507640,93.544482,CNF
21.376475,93.966364,CNF
22.640507,93.601841,CNF
22.640507,93.601841,CNF
22.404221,93.800123,CNF
22.640507,93.601841,CNF
21.374056,93.023824,CNF
22.699150,93.428201,CNF
20.935258,93.882647,CNF
22.936139,93.866990,CNF
22.699150,93.428201,CNF
22.699150,93.428201,CNF
22.699150,93.428201,CNF
22.699150,93.428201,CNF
23.348410,93.382670,CNF
23.500000,95.500000,NSCN-K
23.750000,93.733333,NSCN-K
22.000000,93.500000,NSCN-K
22.000000,93.500000,NSCN-K
23.500000,95.500000,NSCN-K
26.333333,95.433333,NSCN-K
27.000000,96.000000,NSCN-K
23.500000,95.500000,NSCN-K
23.500000,95.500000,NSCN-K
23.500000,95.500000,NSCN-K
23.500000,95.500000,NSCN-K
23.500000,95.500000,NSCN-K
23.500000,95.500000,NSCN-K
23.500000,95.500000,NSCN-K
23.500000,95.500000,NSCN-K
23.500000,95.500000,NSCN-K
23.500000,95.500000,NSCN-K
23.500000,95.500000,NSCN-K
20.138358,92.887325,ULA
21.388336,93.077728,ULA
20.905221,92.939100,ULA
20.905221,92.939100,ULA
20.391694,93.171917,ULA
20.391694,93.171917,ULA
20.391694,93.171917,ULA
20.391694,93.171917,ULA
20.931084,93.005960,ULA
21.374056,93.023824,ULA
20.875369,92.529996,ULA
21.374056,93.023824,ULA
21.987489,92.864326,ULA
21.987489,92.864326,ULA
20.875369,92.529996,ULA
21.811309,92.712371,ULA
21.903110,92.693656,ULA
21.374056,93.023824,ULA
21.374056,93.023824,ULA
20.391694,93.171917,ULA
21.374056,93.023824,ULA
21.374056,93.023824,ULA
21.254797,92.693827,ULA
20.875369,92.529996,ULA
20.484947,92.755714,ULA
20.875369,92.529996,ULA
20.601820,92.750600,ULA
19.000000,94.250000,ULA
20.391694,93.171917,ULA
20.391694,93.171917,ULA
21.374056,93.023824,ULA
21.374056,93.023824,ULA
19.000000,94.250000,ULA
21.151251,92.429176,ULA
20.875369,92.529996,ULA
20.875369,92.529996,ULA
20.391694,93.171917,ULA
20.795350,92.598620,ULA
20.875369,92.529996,ULA
20.603283,92.739330,ULA
20.922044,92.360793,ULA
20.659763,92.747137,ULA
20.810490,93.107697,ULA
20.810490,93.107697,ULA
20.741301,93.146606,ULA
20.810490,93.107697,ULA
20.840990,93.072243,ULA
20.450081,92.688728,ULA
20.600000,93.200000,ULA
21.374056,93.023824,ULA
20.914149,92.947448,ULA
20.875369,92.529996,ULA
21.374056,93.023824,ULA
21.374056,93.023824,ULA
20.509938,92.990406,ULA
20.600000,93.200000,ULA
20.600000,93.200000,ULA
21.374056,93.023824,ULA
21.374056,93.023824,ULA
21.374056,93.023824,ULA
20.570230,92.977379,ULA
20.659763,92.747137,ULA
20.714032,93.127037,ULA
20.875369,92.529996,ULA
20.914149,92.947448,ULA
20.914149,92.947448,ULA
20.664303,93.237335,ULA
20.586667,93.196389,ULA
20.558390,93.195590,ULA
20.875369,92.529996,ULA
20.435966,93.361269,ULA
20.600000,93.200000,ULA
20.844680,92.975270,ULA
21.304470,92.855510,ULA
20.951080,93.000080,ULA
20.911020,93.016258,ULA
21.374056,93.023824,ULA
21.304470,92.855510,ULA
21.374056,93.023824,ULA
20.416925,93.467111,ULA
20.447306,93.313620,ULA
20.146240,92.898350,ULA
20.600000,93.200000,ULA
20.416925,93.467111,ULA
19.982170,93.553950,ULA
20.600000,93.200000,ULA
20.875369,92.529996,ULA
21.374056,93.023824,ULA
20.391694,93.171917,ULA
20.914149,92.947448,ULA
20.600000,93.200000,ULA
20.875369,92.529996,ULA
21.374056,93.023824,ULA
20.211060,92.852850,ULA
20.601820,92.750600,ULA
21.012850,92.985190,ULA
21.374056,93.023824,ULA
20.416925,93.467111,ULA
20.545228,92.897641,ULA
20.584220,93.316620,ULA
20.597060,93.262660,ULA
20.774044,93.092512,ULA
20.875369,92.529996,ULA
20.875369,92.529996,ULA
20.707790,92.911201,ULA
20.914149,92.947448,ULA
20.601820,92.750600,ULA
19.000000,94.250000,ULA
20.850039,92.451192,ULA
20.492993,92.733718,ULA
20.795350,92.598620,ULA
20.859690,93.050020,ULA
19.981840,93.688550,ULA
20.628230,93.278789,ULA
20.586667,93.196389,ULA
19.000000,94.250000,ULA
20.914149,92.947448,ULA
21.374056,93.023824,ULA
21.423849,92.792064,ULA
20.416925,93.467111,ULA
21.374056,93.023824,ULA
20.570230,92.977379,ULA
19.848320,93.692330,ULA
19.000000,94.250000,ULA
20.775621,92.613999,ULA
22.000000,98.000000,ULA
21.304470,92.855510,ULA
20.775621,92.613999,ULA
20.821480,92.603950,ULA
20.914149,92.947448,ULA
20.914149,92.947448,ULA
20.791029,92.622882,ULA
20.756651,92.637112,ULA
20.600000,93.200000,ULA
20.586667,93.196389,ULA
21.374056,93.023824,ULA
22.000000,98.000000,ULA
20.678210,92.663624,ULA
20.914149,92.947448,ULA
21.365580,92.993106,ULA
21.374056,93.023824,ULA
21.374056,93.023824,ULA
22.000000,98.000000,ULA
20.416925,93.467111,ULA
20.844680,92.975270,ULA
20.484947,92.755714,ULA
21.304470,92.855510,ULA
20.545228,92.897641,ULA
20.914149,92.947448,ULA
20.416925,93.467111,ULA
21.374056,93.023824,ULA
21.374056,93.023824,ULA
20.791029,92.622882,ULA
20.484947,92.755714,ULA
20.545228,92.897641,ULA
20.296720,92.880940,ULA
20.545228,92.897641,ULA
20.432279,92.650177,ULA
20.922044,92.360793,ULA
20.484947,92.755714,ULA
20.545228,92.897641,ULA
20.484947,92.755714,ULA
20.484947,92.755714,ULA
19.908970,93.999450,ULA
19.000000,94.250000,ULA
19.000000,94.250000,ULA
19.982170,93.553950,ULA
21.304470,92.855510,ULA
20.484947,92.755714,ULA
20.911648,92.590460,ULA
20.545228,92.897641,ULA
20.600000,93.200000,ULA
20.511000,92.582300,ULA
20.484947,92.755714,ULA
20.492993,92.733718,ULA
22.945343,96.427239,ULA
20.922044,92.360793,ULA
20.922044,92.360793,ULA
20.911424,92.400439,ULA
21.304470,92.855510,ULA
20.914149,92.947448,ULA
20.914149,92.947448,ULA
17.942742,97.702667,ULA
19.908970,93.999450,ULA
19.982170,93.553950,ULA
20.922044,92.360793,ULA
20.536447,92.626222,ULA
20.484947,92.755714,ULA
21.306960,92.823170,ULA
18.856090,94.240780,ULA
21.136600,92.328200,ULA
20.586667,93.196389,ULA
20.615740,93.222130,ULA
20.484947,92.755714,ULA
20.922044,92.360793,ULA
22.123580,92.752950,ULA
20.045468,93.372740,ULA
20.922044,92.360793,ULA
20.875369,92.529996,ULA
20.922044,92.360793,ULA
20.914149,92.947448,ULA
20.707158,92.864761,ULA
20.600000,93.200000,ULA
20.600000,93.200000,ULA
20.586667,93.196389,ULA
20.875369,92.529996,ULA
20.753400,92.544100,ULA
20.416925,93.467111,ULA
20.753400,92.544100,ULA
20.922044,92.360793,ULA
20.416925,93.467111,ULA
20.484947,92.755714,ULA
22.404221,93.800123,ULA
20.484947,92.755714,ULA
20.875369,92.529996,ULA
20.914149,92.947448,ULA
20.922044,92.360793,ULA
20.914149,92.947448,ULA
18.667177,94.266091,ULA
19.000000,94.250000,ULA
22.123580,92.752950,ULA
20.922044,92.360793,ULA
20.914149,92.947448,ULA
19.908970,93.999450,ULA
20.416925,93.467111,ULA
20.545228,92.897641,ULA
20.922044,92.360793,ULA
20.914149,92.947448,ULA
24.752636,97.556118,ULA
19.000000,94.250000,ULA
20.416925,93.467111,ULA
20.586667,93.196389,ULA
19.000000,94.250000,ULA
21.192370,92.256690,ULA
20.914149,92.947448,ULA
20.416925,93.467111,ULA
21.374056,93.023824,ULA
20.362007,93.273489,ULA
20.416925,93.467111,ULA
19.889730,93.801510,ULA
20.922044,92.360793,ULA
20.179267,93.068563,ULA
20.179267,93.068563,ULA
20.416925,93.467111,ULA
20.664303,93.237335,ULA
20.484947,92.755714,ULA
20.179267,93.068563,ULA
20.922044,92.360793,ULA
20.875369,92.529996,ULA
20.600000,93.200000,ULA
19.908970,93.999450,ULA
20.211060,92.852850,ULA
20.586667,93.196389,ULA
20.416925,93.467111,ULA
20.179267,93.068563,ULA
19.090450,93.862390,ULA
19.090450,93.862390,ULA
20.179267,93.068563,ULA
20.586667,93.196389,ULA
20.586667,93.196389,ULA
20.586667,93.196389,ULA
20.586667,93.196389,ULA
20.600000,93.200000,ULA
20.875369,92.529996,ULA
23.836011,97.681672,SSPP
22.000000,98.000000,SSPP
21.906598,98.365374,SSPP
21.906598,98.365374,SSPP
22.000000,98.000000,SSPP
21.906598,98.365374,SSPP
22.615957,97.863931,SSPP
21.929133,97.820990,SSPP
21.929133,97.820990,SSPP
21.286142,98.532075,SSPP
22.000000,98.000000,SSPP
21.039444,98.546667,SSPP
22.000000,98.000000,SSPP
22.000000,98.000000,SSPP
22.000000,98.000000,SSPP
22.616594,97.300331,SSPP
20.783333,97.033333,SSPP
22.000000,98.000000,SSPP
22.000000,98.000000,SSPP
21.929133,97.820990,SSPP
22.000000,98.000000,SSPP
22.428333,98.040278,SSPP
21.906598,98.365374,SSPP
22.495278,98.393056,SSPP
22.000000,98.000000,SSPP
22.000000,98.000000,SSPP
22.547101,98.124877,SSPP
22.355300,98.451900,SSPP
22.094000,96.956200,SSPP
21.929130,97.820990,SSPP
23.306511,98.182546,SSPP
22.000000,98.000000,SSPP
21.919271,98.132189,SSPP
21.919271,98.132189,SSPP
21.929133,97.820990,SSPP
21.906598,98.365374,SSPP
21.919271,98.132189,SSPP
21.929130,97.820990,SSPP
22.375600,97.560583,SSPP
22.599436,96.913549,SSPP
22.989489,97.938218,SSPP
22.599436,96.913549,SSPP
22.375600,97.560583,SSPP
22.375600,97.560583,SSPP
23.127082,96.601751,SSPP
23.127082,96.601751,SSPP
20.119499,97.906949,SSPP
21.100851,98.112001,SSPP
17.836972,97.678028,PSLF
22.000000,98.000000,PSLF
22.000000,98.000000,PSLF
25.616667,96.316667,PSLF
23.457894,97.937993,PSLF
22.851770,96.894950,PSLF
23.456667,97.940278,PSLF
22.500000,97.050000,PSLF
20.891840,97.716720,PSLF
22.000000,98.000000,PSLF
20.891840,97.716720,PSLF
22.950000,97.950000,PSLF
23.836011,97.681672,PSLF
23.416667,98.650000,PSLF
22.950000,97.950000,PSLF
23.456667,97.940278,PSLF
23.836011,97.681672,PSLF
22.500000,97.050000,PSLF
23.836011,97.681672,PSLF
23.092500,97.401111,PSLF
23.016297,96.587381,PSLF
22.967835,97.794534,PSLF
23.700000,98.750000,PSLF
23.306511,98.182546,PSLF
23.836011,97.681672,PSLF
23.575970,98.098620,PSLF
23.938505,98.560525,PSLF
23.690225,98.765042,PSLF
23.457894,97.937993,PSLF
23.836011,97.681672,PSLF
23.836011,97.681672,PSLF
23.457894,97.937993,PSLF
23.836011,97.681672,PSLF
23.979167,97.904722,PSLF
23.836011,97.681672,PSLF
22.500000,97.050000,PSLF
23.836011,97.681672,PSLF
23.836011,97.681672,PSLF
23.457894,97.937993,PSLF
22.500000,97.050000,PSLF
23.306511,98.182546,PSLF
22.000000,98.000000,PSLF
23.032280,97.134812,PSLF
23.032280,97.134812,PSLF
23.032280,97.134812,PSLF
23.378299,97.257543,PSLF
23.032280,97.134812,PSLF
22.500000,97.050000,PSLF
23.457894,97.937993,PSLF
23.147550,96.454553,PSLF
23.979167,97.904722,PSLF
23.032280,97.134812,PSLF
23.960382,97.358798,PSLF
22.500000,97.050000,PSLF
23.147550,96.454553,PSLF
23.147550,96.454553,PSLF
20.891840,97.716720,PSLF
20.891840,97.716720,PSLF
23.457894,97.937993,PSLF
23.457894,97.937993,PSLF
23.092500,97.401111,PSLF
23.957135,98.129121,PSLF
23.574375,98.076855,PSLF
22.979572,97.151323,PSLF
22.967835,97.794534,PSLF
22.599436,96.913549,PSLF
22.675930,97.105750,PSLF
23.574375,98.076855,PSLF
23.439600,97.833840,PSLF
23.439600,97.833840,PSLF
23.722301,97.626941,PSLF
22.599436,96.913549,PSLF
23.180624,97.538386,PSLF
23.722301,97.626941,PSLF
23.835050,97.680516,PSLF
22.979572,97.151323,PSLF
23.455110,98.243610,PSLF
23.722301,97.626941,PSLF
23.574375,98.076855,PSLF
23.134121,97.396500,PSLF
23.183269,97.574158,PSLF
23.574375,98.076855,PSLF
23.574375,98.076855,PSLF
23.251140,97.120372,PSLF
22.774370,96.793560,PSLF
22.982780,97.521270,PSLF
23.180624,97.538386,PSLF
23.993444,97.912752,PSLF
23.189800,97.537120,PSLF
23.574375,98.076855,PSLF
23.722301,97.626941,PSLF
23.722301,97.626941,PSLF
23.574375,98.076855,PSLF
23.021630,98.107848,PSLF
23.021630,98.107848,PSLF
23.574375,98.076855,PSLF
23.043931,97.047146,PSLF
23.574375,98.076855,PSLF
22.354569,96.835863,PSLF
22.029000,96.486000,PSLF
22.032203,96.468391,PSLF
22.962994,97.751354,PSLF
22.962994,97.751354,PSLF
22.000000,98.000000,PSLF
22.967835,97.794534,PSLF
22.989489,97.938218,PSLF
23.574375,98.076855,PSLF
23.722301,97.626941,PSLF
23.309008,98.180936,PSLF
23.574375,98.076855,PSLF
23.580263,97.811198,PSLF
23.574375,98.076855,PSLF
23.574375,98.076855,PSLF
23.457278,97.931008,PSLF
22.964070,97.161260,PSLF
22.599436,96.913549,PSLF
22.979572,97.151323,PSLF
22.599436,96.913549,PSLF
23.301979,97.963328,PSLF
23.574375,98.076855,PSLF
23.601770,98.464610,PSLF
23.083333,97.400000,PSLF
22.599436,96.913549,PSLF
23.251140,97.120372,PSLF
22.599436,96.913549,PSLF
23.722301,97.626941,PSLF
23.574375,98.076855,PSLF
23.574375,98.076855,PSLF
23.574375,98.076855,PSLF
23.835050,97.680516,PSLF
23.722301,97.626941,PSLF
22.830827,98.150078,PSLF
22.315182,96.627966,PSLF
23.580263,97.811198,PSLF
22.979572,97.151323,PSLF
22.599436,96.913549,PSLF
22.315182,96.627966,PSLF
22.989489,97.938218,PSLF
23.975596,97.978006,PSLF
22.271944,96.221110,PSLF
23.957135,98.129121,PSLF
23.957135,98.129121,PSLF
23.957135,98.129121,PSLF
23.957135,98.129121,PSLF
23.957135,98.129121,PSLF
23.993444,97.912752,PSLF
22.315182,96.627966,PSLF
22.599436,96.913549,PSLF
23.957135,98.129121,PSLF
23.685751,97.821286,PSLF
23.685751,97.821286,PSLF
22.315182,96.627966,PSLF
22.870232,96.542700,PSLF
22.851824,96.514844,PSLF
23.574375,98.076855,PSLF
22.945343,96.427239,PSLF
23.574375,98.076855,PSLF
22.945343,96.427239,PSLF
22.945343,96.427239,PSLF
23.574375,98.076855,PSLF
22.315182,96.627966,PSLF
22.945343,96.427239,PSLF
23.574375,98.076855,PSLF
22.945343,96.427239,PSLF
22.945343,96.427239,PSLF
23.722301,97.626941,PSLF
22.304616,96.739414,PSLF
23.685751,97.821286,PSLF
23.574375,98.076855,PSLF
22.989489,97.938218,PSLF
23.309008,98.180936,PSLF
23.722301,97.626941,PSLF
23.685751,97.821286,PSLF
23.574375,98.076855,PSLF
22.000000,98.000000,PSLF
22.989489,97.938218,PSLF
22.962994,97.751354,PSLF
22.304616,96.739414,PSLF
22.304616,96.739414,PSLF
22.282511,96.694532,PSLF
23.574375,98.076855,PSLF
23.302600,97.965690,PSLF
23.309410,98.231553,PSLF
23.393070,97.841789,PSLF
23.835050,97.680516,PSLF
23.596830,97.800727,PSLF
23.835050,97.680516,PSLF
22.989489,97.938218,PSLF
22.200440,96.232340,PSLF
22.544621,97.034060,PSLF
22.989489,97.938218,PSLF
22.315182,96.627966,PSLF
22.979572,97.151323,PSLF
22.979572,97.151323,PSLF
22.440000,96.504444,PSLF
22.979572,97.151323,PSLF
23.975596,97.978006,PSLF
22.271944,96.221110,PSLF
23.574375,98.076855,PSLF
23.957135,98.129121,PSLF
23.868270,97.992156,PSLF
22.989489,97.938218,PSLF
23.309410,98.231553,PSLF
23.722301,97.626941,PSLF
22.989489,97.938218,PSLF
23.574375,98.076855,PSLF
23.722301,97.626941,PSLF
22.964070,97.161260,PSLF
23.975596,97.978006,PSLF
22.964070,97.161260,PSLF
22.964070,97.161260,PSLF
22.964070,97.161260,PSLF
22.964070,97.161260,PSLF
23.835050,97.680516,PSLF
23.722301,97.626941,PSLF
22.964070,97.161260,PSLF
22.627170,96.899210,PSLF
23.574375,98.076855,PSLF
23.076610,97.403360,PSLF
23.076610,97.403360,PSLF
22.599436,96.913549,PSLF
23.972999,97.983390,PSLF
22.729839,97.352226,PSLF
20.911642,92.399878,ARSA
20.484947,92.755714,ARSA
20.875369,92.529996,ARSA
20.391694,93.171917,ARSA
19.000000,94.250000,ARSA
19.000000,94.250000,ARSA
21.046490,92.339300,ARSA
16.396698,94.786249,ARSA
19.000000,94.250000,ARSA
19.000000,94.250000,ARSA
20.922044,92.360793,ARSA
20.833333,92.450000,ARSA
21.153380,92.446860,ARSA
21.088739,92.539136,ARSA
20.682275,92.443197,ARSA
20.391694,93.171917,ARSA
20.432279,92.650177,ARSA
20.955027,92.524782,ARSA
21.009043,92.503402,ARSA
20.391694,93.171917,ARSA
19.000000,94.250000,ARSA
20.391694,93.171917,ARSA
20.391694,93.171917,ARSA
20.391694,93.171917,ARSA
20.922044,92.360793,ARSA
21.235100,92.218100,ARSA
19.000000,94.250000,ARSA
20.922044,92.360793,ARSA
